Norway, Death rates (period 1x1), 	Last modified: 03 Apr 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1930          59             0.012079        0.015485        0.013661
  1930          60             0.013167        0.018621        0.015675
  1930          61             0.015130        0.020228        0.017468
  1930          62             0.015358        0.022446        0.018607
  1930          63             0.016771        0.023497        0.019836
  1930          64             0.019857        0.024754        0.022067
  1930          65             0.021978        0.025462        0.023535
  1930          66             0.023981        0.027278        0.025455
  1930          67             0.026285        0.031411        0.028575
  1930          68             0.030127        0.034819        0.032212
  1930          69             0.033162        0.036417        0.034599
  1930          70             0.035831        0.039321        0.037376
  1930          71             0.040728        0.045818        0.042987
  1930          72             0.045001        0.047498        0.046111
  1930          73             0.047421        0.048275        0.047802
  1930          74             0.052129        0.056691        0.054152
  1930          75             0.057942        0.064353        0.060755
  1930          76             0.064956        0.069306        0.066860
  1930          77             0.074133        0.077012        0.075385
  1930          78             0.077561        0.082065        0.079519
  1930          79             0.087832        0.090236        0.088877
  1930          80             0.095858        0.104873        0.099737
  1930          81             0.104639        0.120066        0.111179
  1930          82             0.113220        0.123486        0.117520
  1930          83             0.121186        0.136050        0.127522
  1930          84             0.138378        0.157912        0.146537
  1930          85             0.147311        0.180361        0.160724
  1930          86             0.153030        0.188928        0.167500
  1930          87             0.173415        0.203623        0.185200
  1930          88             0.190652        0.209694        0.198216
  1930          89             0.225455        0.225392        0.225429
  1930          90             0.251332        0.261562        0.255364
  1930          91             0.261600        0.261034        0.261380
  1930          92             0.299501        0.256501        0.282894
  1930          93             0.294596        0.300000        0.296516
  1930          94             0.325792        0.424242        0.360212
  1930          95             0.380613        0.440758        0.403204
  1930          96             0.323810        0.450593        0.368022
  1930          97             0.368816        0.628159        0.444915
  1930          98             0.379391        0.514286        0.418605
  1930          99             0.514286        0.432000        0.486486
  1930         100             0.857143        0.666667        0.791209
  1930         101             0.810811        0.600000        0.765957
  1930         102             0.818182        0.352941        0.688525
  1930         103             0.857143        0.666667        0.750000
  1930         104             0.000000        6.000000        0.857143
  1930         105                   .              .              .
  1930         106                   .              .              .
  1930         107                   .              .              .
  1930         108                   .              .              .
  1930         109                   .              .              .
  1930         110+                  .              .              .
  1931           0             0.035509        0.048013        0.041908
  1931           1             0.008726        0.011028        0.009907
  1931           2             0.003570        0.004064        0.003822
  1931           3             0.002773        0.003018        0.002898
  1931           4             0.001919        0.002165        0.002045
  1931           5             0.001441        0.001658        0.001552
  1931           6             0.001427        0.001534        0.001481
  1931           7             0.001406        0.001430        0.001418
  1931           8             0.001355        0.001345        0.001350
  1931           9             0.001293        0.001529        0.001413
  1931          10             0.001169        0.001537        0.001356
  1931          11             0.001122        0.001423        0.001276
  1931          12             0.001145        0.001482        0.001317
  1931          13             0.001298        0.001411        0.001355
  1931          14             0.001934        0.001523        0.001725
  1931          15             0.002440        0.001997        0.002216
  1931          16             0.002458        0.002613        0.002537
  1931          17             0.003212        0.003133        0.003172
  1931          18             0.003551        0.003833        0.003694
  1931          19             0.003466        0.004416        0.003947
  1931          20             0.003806        0.004330        0.004069
  1931          21             0.004090        0.004448        0.004269
  1931          22             0.004150        0.004905        0.004527
  1931          23             0.003748        0.004875        0.004306
  1931          24             0.003994        0.004898        0.004438
  1931          25             0.004483        0.005499        0.004979
  1931          26             0.004239        0.005400        0.004802
  1931          27             0.004119        0.004859        0.004476
  1931          28             0.004061        0.004865        0.004449
  1931          29             0.004305        0.005007        0.004644
  1931          30             0.004323        0.004917        0.004610
  1931          31             0.004265        0.004175        0.004221
  1931          32             0.004382        0.004396        0.004389
  1931          33             0.003907        0.004695        0.004288
  1931          34             0.004048        0.005161        0.004588
  1931          35             0.004480        0.005843        0.005146
  1931          36             0.004463        0.004926        0.004690
  1931          37             0.004132        0.004375        0.004251
  1931          38             0.004300        0.004826        0.004556
  1931          39             0.005136        0.005329        0.005230
  1931          40             0.005119        0.005326        0.005219
  1931          41             0.005235        0.004964        0.005106
  1931          42             0.006193        0.005180        0.005712
  1931          43             0.006062        0.005617        0.005851
  1931          44             0.005093        0.006324        0.005677
  1931          45             0.005470        0.007028        0.006202
  1931          46             0.006452        0.007315        0.006856
  1931          47             0.006226        0.007044        0.006606
  1931          48             0.006028        0.006842        0.006406
  1931          49             0.006430        0.007239        0.006807
  1931          50             0.007347        0.008587        0.007925
  1931          51             0.008047        0.009873        0.008902
  1931          52             0.008420        0.009794        0.009065
  1931          53             0.009086        0.009262        0.009169
  1931          54             0.010234        0.010303        0.010267
  1931          55             0.011771        0.012005        0.011881
  1931          56             0.011488        0.013178        0.012288
  1931          57             0.011381        0.014353        0.012775
  1931          58             0.012940        0.016058        0.014394
  1931          59             0.013740        0.017374        0.015432
  1931          60             0.014317        0.017487        0.015787
  1931          61             0.015843        0.018770        0.017187
  1931          62             0.017198        0.019198        0.018114
  1931          63             0.018007        0.021473        0.019593
  1931          64             0.017889        0.024015        0.020674
  1931          65             0.021704        0.025191        0.023273
  1931          66             0.026137        0.028360        0.027130
  1931          67             0.027975        0.031829        0.029695
  1931          68             0.031043        0.038492        0.034362
  1931          69             0.032320        0.044154        0.037556
  1931          70             0.034213        0.044890        0.038909
  1931          71             0.037909        0.047412        0.042099
  1931          72             0.044466        0.050517        0.047141
  1931          73             0.051031        0.055137        0.052853
  1931          74             0.056195        0.066707        0.060863
  1931          75             0.062598        0.076331        0.068655
  1931          76             0.066805        0.081136        0.073064
  1931          77             0.072092        0.084833        0.077639
  1931          78             0.080404        0.089573        0.084379
  1931          79             0.089073        0.100220        0.093904
  1931          80             0.106132        0.112874        0.109048
  1931          81             0.112421        0.119146        0.115298
  1931          82             0.114230        0.136959        0.123790
  1931          83             0.130049        0.153458        0.139733
  1931          84             0.150615        0.156353        0.153044
  1931          85             0.169704        0.179425        0.173735
  1931          86             0.174679        0.209105        0.188366
  1931          87             0.193378        0.219956        0.203877
  1931          88             0.239961        0.219692        0.232121
  1931          89             0.264892        0.244840        0.256845
  1931          90             0.271211        0.325815        0.293365
  1931          91             0.300000        0.331134        0.311939
  1931          92             0.344639        0.306678        0.329497
  1931          93             0.351598        0.400963        0.370716
  1931          94             0.415020        0.458891        0.429967
  1931          95             0.432065        0.457831        0.440739
  1931          96             0.470103        0.390158        0.440546
  1931          97             0.583893        0.450000        0.537118
  1931          98             0.573427        0.666667        0.596859
  1931          99             0.579151        0.526316        0.563003
  1931         100             0.455172        0.514286        0.474419
  1931         101             0.960000        0.285714        0.652174
  1931         102             0.967742        0.461538        0.818182
  1931         103             0.947368        1.200000        1.034483
  1931         104             2.000000        6.000000        3.000000
  1931         105             6.000000              .        6.000000
  1931         106                   .              .              .
  1931         107                   .              .              .
  1931         108                   .              .              .
  1931         109                   .              .              .
  1931         110+                  .              .              .
  1932           0             0.039714        0.049889        0.044919
  1932           1             0.008495        0.010357        0.009445
  1932           2             0.003525        0.003545        0.003535
  1932           3             0.001966        0.002421        0.002198
  1932           4             0.001809        0.001689        0.001748
  1932           5             0.001819        0.001751        0.001784
  1932           6             0.001403        0.001525        0.001465
  1932           7             0.000959        0.001348        0.001158
  1932           8             0.000778        0.001361        0.001076
  1932           9             0.000928        0.001415        0.001176
  1932          10             0.001189        0.001684        0.001440
  1932          11             0.001321        0.001555        0.001440
  1932          12             0.001158        0.001408        0.001286
  1932          13             0.001257        0.001484        0.001373
  1932          14             0.001762        0.001516        0.001637
  1932          15             0.001992        0.001894        0.001942
  1932          16             0.002332        0.002662        0.002499
  1932          17             0.002803        0.003130        0.002969
  1932          18             0.003073        0.003304        0.003191
  1932          19             0.003334        0.003718        0.003529
  1932          20             0.003419        0.004003        0.003715
  1932          21             0.003331        0.004516        0.003926
  1932          22             0.003572        0.004660        0.004115
  1932          23             0.003962        0.004359        0.004160
  1932          24             0.004314        0.004658        0.004484
  1932          25             0.004382        0.005083        0.004726
  1932          26             0.003973        0.004831        0.004392
  1932          27             0.004039        0.004469        0.004248
  1932          28             0.004324        0.004647        0.004480
  1932          29             0.004203        0.004881        0.004530
  1932          30             0.003847        0.004865        0.004340
  1932          31             0.003923        0.004397        0.004152
  1932          32             0.003658        0.004087        0.003866
  1932          33             0.003812        0.004356        0.004075
  1932          34             0.004305        0.004413        0.004357
  1932          35             0.004437        0.004260        0.004351
  1932          36             0.004422        0.004526        0.004473
  1932          37             0.004252        0.004864        0.004551
  1932          38             0.004325        0.004955        0.004632
  1932          39             0.004288        0.005006        0.004638
  1932          40             0.004853        0.004765        0.004810
  1932          41             0.004688        0.005275        0.004970
  1932          42             0.003990        0.005712        0.004812
  1932          43             0.004439        0.005760        0.005067
  1932          44             0.004524        0.006216        0.005327
  1932          45             0.005210        0.006162        0.005661
  1932          46             0.006038        0.006498        0.006254
  1932          47             0.006748        0.007578        0.007136
  1932          48             0.007406        0.007514        0.007456
  1932          49             0.007715        0.006483        0.007143
  1932          50             0.008786        0.006906        0.007909
  1932          51             0.008015        0.008603        0.008289
  1932          52             0.007636        0.010079        0.008778
  1932          53             0.008482        0.010864        0.009599
  1932          54             0.009158        0.011737        0.010378
  1932          55             0.009855        0.011926        0.010831
  1932          56             0.009895        0.011717        0.010753
  1932          57             0.009815        0.013247        0.011439
  1932          58             0.011723        0.014206        0.012886
  1932          59             0.013197        0.014966        0.014022
  1932          60             0.013870        0.018222        0.015894
  1932          61             0.016143        0.019115        0.017519
  1932          62             0.018221        0.019318        0.018724
  1932          63             0.017356        0.023336        0.020092
  1932          64             0.018888        0.027453        0.022794
  1932          65             0.021173        0.028041        0.024286
  1932          66             0.022028        0.028948        0.025133
  1932          67             0.023936        0.031108        0.027131
  1932          68             0.027595        0.033400        0.030178
  1932          69             0.033237        0.039266        0.035912
  1932          70             0.033929        0.041434        0.037233
  1932          71             0.037759        0.044613        0.040761
  1932          72             0.043869        0.052669        0.047731
  1932          73             0.049683        0.057407        0.053085
  1932          74             0.057689        0.059953        0.058690
  1932          75             0.062652        0.066119        0.064186
  1932          76             0.069866        0.073750        0.071571
  1932          77             0.078535        0.084740        0.081233
  1932          78             0.085331        0.093468        0.088851
  1932          79             0.095682        0.096476        0.096025
  1932          80             0.100453        0.105496        0.102635
  1932          81             0.106808        0.116063        0.110796
  1932          82             0.119931        0.124390        0.121829
  1932          83             0.130600        0.138964        0.134084
  1932          84             0.143212        0.160526        0.150307
  1932          85             0.167348        0.186492        0.175406
  1932          86             0.190597        0.202194        0.195352
  1932          87             0.207051        0.215343        0.210303
  1932          88             0.224094        0.248727        0.233737
  1932          89             0.251017        0.276043        0.260736
  1932          90             0.284684        0.284639        0.284666
  1932          91             0.281303        0.303448        0.290069
  1932          92             0.296670        0.370066        0.324578
  1932          93             0.302059        0.404332        0.341737
  1932          94             0.266529        0.364937        0.302554
  1932          95             0.369162        0.362069        0.366748
  1932          96             0.410463        0.497925        0.439024
  1932          97             0.479167        0.588235        0.520900
  1932          98             0.476712        0.451613        0.468240
  1932          99             0.690265        0.240000        0.552147
  1932         100             0.965035        0.545455        0.832536
  1932         101             1.615385        0.697674        1.200000
  1932         102             0.600000        1.000000        0.818182
  1932         103             0.000000        6.000000        0.600000
  1932         104             0.000000              .        0.000000
  1932         105                   .              .              .
  1932         106                   .              .              .
  1932         107                   .              .              .
  1932         108                   .              .              .
  1932         109                   .              .              .
  1932         110+                  .              .              .
  1933           0             0.036663        0.049205        0.043118
  1933           1             0.009085        0.010460        0.009787
  1933           2             0.003528        0.003643        0.003587
  1933           3             0.002265        0.002197        0.002230
  1933           4             0.001681        0.001722        0.001702
  1933           5             0.001143        0.001608        0.001379
  1933           6             0.001055        0.001434        0.001248
  1933           7             0.001244        0.001391        0.001319
  1933           8             0.001312        0.001593        0.001456
  1933           9             0.000927        0.001398        0.001168
  1933          10             0.001036        0.001123        0.001080
  1933          11             0.001277        0.001107        0.001191
  1933          12             0.001121        0.001086        0.001103
  1933          13             0.001054        0.001258        0.001158
  1933          14             0.001277        0.001468        0.001374
  1933          15             0.001568        0.001586        0.001578
  1933          16             0.002176        0.002284        0.002231
  1933          17             0.002904        0.002614        0.002757
  1933          18             0.002905        0.002681        0.002791
  1933          19             0.002745        0.003618        0.003191
  1933          20             0.003002        0.004243        0.003632
  1933          21             0.003103        0.004332        0.003725
  1933          22             0.003027        0.004222        0.003627
  1933          23             0.003286        0.004378        0.003831
  1933          24             0.003532        0.004474        0.004002
  1933          25             0.003874        0.004061        0.003966
  1933          26             0.004124        0.004252        0.004187
  1933          27             0.004130        0.004397        0.004261
  1933          28             0.003711        0.004320        0.004007
  1933          29             0.003868        0.004613        0.004228
  1933          30             0.003896        0.004574        0.004223
  1933          31             0.003405        0.004259        0.003818
  1933          32             0.003956        0.004617        0.004276
  1933          33             0.003892        0.004925        0.004392
  1933          34             0.003576        0.004580        0.004062
  1933          35             0.004202        0.003933        0.004072
  1933          36             0.004193        0.003823        0.004014
  1933          37             0.003828        0.004491        0.004152
  1933          38             0.003461        0.004539        0.003988
  1933          39             0.003896        0.004831        0.004352
  1933          40             0.004061        0.005273        0.004652
  1933          41             0.004208        0.005098        0.004640
  1933          42             0.004615        0.004925        0.004764
  1933          43             0.004028        0.005013        0.004499
  1933          44             0.004726        0.005477        0.005084
  1933          45             0.005545        0.005443        0.005497
  1933          46             0.005425        0.005269        0.005351
  1933          47             0.005496        0.006066        0.005764
  1933          48             0.006396        0.006432        0.006413
  1933          49             0.006780        0.007517        0.007123
  1933          50             0.006896        0.008486        0.007633
  1933          51             0.007401        0.007520        0.007457
  1933          52             0.007476        0.007564        0.007517
  1933          53             0.007976        0.008390        0.008169
  1933          54             0.009125        0.010514        0.009776
  1933          55             0.009944        0.011997        0.010913
  1933          56             0.009577        0.012404        0.010908
  1933          57             0.010186        0.012610        0.011327
  1933          58             0.011978        0.013594        0.012742
  1933          59             0.012903        0.014488        0.013645
  1933          60             0.014082        0.015727        0.014848
  1933          61             0.014905        0.018479        0.016565
  1933          62             0.015269        0.019893        0.017407
  1933          63             0.016905        0.022298        0.019377
  1933          64             0.018271        0.024557        0.021137
  1933          65             0.019471        0.026826        0.022815
  1933          66             0.022859        0.029240        0.025740
  1933          67             0.026275        0.029549        0.027740
  1933          68             0.028669        0.031975        0.030139
  1933          69             0.031462        0.036617        0.033750
  1933          70             0.033504        0.038940        0.035908
  1933          71             0.034156        0.042506        0.037820
  1933          72             0.040362        0.048400        0.043864
  1933          73             0.049025        0.052718        0.050639
  1933          74             0.055393        0.061810        0.058212
  1933          75             0.059625        0.073961        0.065940
  1933          76             0.062209        0.077074        0.068742
  1933          77             0.067071        0.080986        0.073161
  1933          78             0.073597        0.089498        0.080458
  1933          79             0.087657        0.098057        0.092133
  1933          80             0.096782        0.106716        0.101016
  1933          81             0.103480        0.114807        0.108353
  1933          82             0.119948        0.132404        0.125285
  1933          83             0.130197        0.138833        0.133860
  1933          84             0.133498        0.156994        0.143212
  1933          85             0.145453        0.178723        0.158845
  1933          86             0.172597        0.186158        0.178247
  1933          87             0.192640        0.214661        0.201627
  1933          88             0.209726        0.223684        0.215124
  1933          89             0.232012        0.232044        0.232024
  1933          90             0.243745        0.285714        0.259786
  1933          91             0.266473        0.317380        0.286534
  1933          92             0.314371        0.325879        0.318796
  1933          93             0.352941        0.337632        0.347173
  1933          94             0.361224        0.417857        0.381818
  1933          95             0.384106        0.483487        0.419660
  1933          96             0.359743        0.568129        0.425750
  1933          97             0.389140        0.478261        0.415335
  1933          98             0.476712        0.403587        0.448980
  1933          99             0.400000        0.461538        0.422535
  1933         100             0.545455        0.447761        0.510638
  1933         101             0.933333        0.486486        0.731707
  1933         102             0.600000        0.500000        0.545455
  1933         103             0.352941        0.857143        0.500000
  1933         104             1.636364              .        1.636364
  1933         105             6.000000              .        6.000000
  1933         106                   .              .              .
  1933         107                   .              .              .
  1933         108                   .              .              .
  1933         109                   .              .              .
  1933         110+                  .              .              .
  1934           0             0.034051        0.041160        0.037715
  1934           1             0.007189        0.007716        0.007460
  1934           2             0.002639        0.003672        0.003166
  1934           3             0.001824        0.003353        0.002604
  1934           4             0.001793        0.002526        0.002169
  1934           5             0.001529        0.001853        0.001694
  1934           6             0.001122        0.001526        0.001327
  1934           7             0.000870        0.001416        0.001148
  1934           8             0.000823        0.001470        0.001153
  1934           9             0.000940        0.001201        0.001074
  1934          10             0.001168        0.001275        0.001223
  1934          11             0.001108        0.001366        0.001239
  1934          12             0.000981        0.001159        0.001071
  1934          13             0.001072        0.001412        0.001244
  1934          14             0.001353        0.001495        0.001426
  1934          15             0.001556        0.001735        0.001647
  1934          16             0.001570        0.002332        0.001957
  1934          17             0.001926        0.002730        0.002334
  1934          18             0.002344        0.002843        0.002596
  1934          19             0.002553        0.002963        0.002761
  1934          20             0.002508        0.003253        0.002888
  1934          21             0.002479        0.003853        0.003176
  1934          22             0.002802        0.004271        0.003546
  1934          23             0.003308        0.004136        0.003724
  1934          24             0.003570        0.004134        0.003852
  1934          25             0.003239        0.004082        0.003660
  1934          26             0.003181        0.003859        0.003516
  1934          27             0.003465        0.003760        0.003610
  1934          28             0.003062        0.004359        0.003696
  1934          29             0.003187        0.004508        0.003828
  1934          30             0.003667        0.004396        0.004020
  1934          31             0.003713        0.004702        0.004190
  1934          32             0.003805        0.004780        0.004276
  1934          33             0.003486        0.004444        0.003950
  1934          34             0.003099        0.004437        0.003747
  1934          35             0.003426        0.004563        0.003977
  1934          36             0.003893        0.004184        0.004034
  1934          37             0.003804        0.004160        0.003977
  1934          38             0.003472        0.004480        0.003964
  1934          39             0.003719        0.005027        0.004358
  1934          40             0.003908        0.005335        0.004604
  1934          41             0.004152        0.005288        0.004706
  1934          42             0.004332        0.004968        0.004641
  1934          43             0.004737        0.005235        0.004977
  1934          44             0.005309        0.005988        0.005633
  1934          45             0.005050        0.005963        0.005485
  1934          46             0.005055        0.005775        0.005397
  1934          47             0.005578        0.006166        0.005856
  1934          48             0.005941        0.007041        0.006457
  1934          49             0.006431        0.007959        0.007146
  1934          50             0.006552        0.008745        0.007572
  1934          51             0.007178        0.008870        0.007962
  1934          52             0.008131        0.008970        0.008522
  1934          53             0.008887        0.009007        0.008943
  1934          54             0.009493        0.009488        0.009491
  1934          55             0.009712        0.011037        0.010332
  1934          56             0.010446        0.011878        0.011121
  1934          57             0.011150        0.012987        0.012014
  1934          58             0.012755        0.014560        0.013604
  1934          59             0.013384        0.015040        0.014166
  1934          60             0.013771        0.015613        0.014634
  1934          61             0.014599        0.016429        0.015451
  1934          62             0.016251        0.018015        0.017069
  1934          63             0.018417        0.021235        0.019718
  1934          64             0.019958        0.025881        0.022666
  1934          65             0.020410        0.026432        0.023148
  1934          66             0.022766        0.028210        0.025235
  1934          67             0.025845        0.030563        0.027969
  1934          68             0.027010        0.032551        0.029484
  1934          69             0.031067        0.039564        0.034831
  1934          70             0.034718        0.041830        0.037863
  1934          71             0.038823        0.043100        0.040709
  1934          72             0.040904        0.046810        0.043487
  1934          73             0.044797        0.055120        0.049277
  1934          74             0.049052        0.059546        0.053623
  1934          75             0.054985        0.060305        0.057310
  1934          76             0.067428        0.066360        0.066960
  1934          77             0.073616        0.071455        0.072668
  1934          78             0.079600        0.083514        0.081306
  1934          79             0.090279        0.096614        0.092995
  1934          80             0.094390        0.100503        0.097001
  1934          81             0.094334        0.111326        0.101526
  1934          82             0.103940        0.114701        0.108530
  1934          83             0.119916        0.129966        0.124204
  1934          84             0.126325        0.156320        0.138927
  1934          85             0.146693        0.187397        0.163139
  1934          86             0.168914        0.205829        0.183497
  1934          87             0.175742        0.205845        0.188138
  1934          88             0.195938        0.227793        0.208691
  1934          89             0.230593        0.258874        0.241469
  1934          90             0.241199        0.285829        0.258298
  1934          91             0.237311        0.280244        0.253159
  1934          92             0.263499        0.268385        0.265393
  1934          93             0.247835        0.295707        0.266312
  1934          94             0.314563        0.396567        0.344186
  1934          95             0.404192        0.362416        0.389236
  1934          96             0.391304        0.364372        0.381895
  1934          97             0.379518        0.511628        0.416486
  1934          98             0.472554        0.440678        0.463087
  1934          99             0.508475        0.400000        0.466321
  1934         100             0.569343        0.683544        0.611111
  1934         101             0.529412        0.909091        0.653465
  1934         102             0.600000        0.500000        0.545455
  1934         103             0.352941        1.000000        0.620690
  1934         104             0.857143        6.000000        1.500000
  1934         105                   .              .              .
  1934         106                   .              .              .
  1934         107                   .              .              .
  1934         108                   .              .              .
  1934         109                   .              .              .
  1934         110+                  .              .              .
  1935           0             0.035083        0.045123        0.040226
  1935           1             0.008447        0.010380        0.009442
  1935           2             0.002903        0.003618        0.003270
  1935           3             0.001787        0.002838        0.002323
  1935           4             0.001286        0.001974        0.001637
  1935           5             0.001114        0.001579        0.001352
  1935           6             0.000953        0.001685        0.001326
  1935           7             0.000972        0.001423        0.001201
  1935           8             0.000932        0.001178        0.001057
  1935           9             0.000944        0.001259        0.001104
  1935          10             0.000980        0.001277        0.001132
  1935          11             0.001132        0.001205        0.001169
  1935          12             0.001234        0.001350        0.001293
  1935          13             0.001367        0.001348        0.001357
  1935          14             0.001442        0.001235        0.001336
  1935          15             0.001461        0.001395        0.001427
  1935          16             0.001855        0.001844        0.001849
  1935          17             0.002092        0.002094        0.002093
  1935          18             0.002258        0.002313        0.002286
  1935          19             0.002406        0.002961        0.002687
  1935          20             0.002749        0.003338        0.003048
  1935          21             0.003001        0.003282        0.003144
  1935          22             0.002654        0.003718        0.003194
  1935          23             0.002519        0.003946        0.003241
  1935          24             0.002610        0.003757        0.003186
  1935          25             0.003065        0.003867        0.003465
  1935          26             0.003509        0.003607        0.003558
  1935          27             0.003146        0.003781        0.003460
  1935          28             0.003012        0.003917        0.003457
  1935          29             0.003067        0.003700        0.003376
  1935          30             0.003066        0.004086        0.003561
  1935          31             0.003335        0.004224        0.003765
  1935          32             0.003443        0.004253        0.003834
  1935          33             0.003491        0.004286        0.003875
  1935          34             0.003583        0.004291        0.003926
  1935          35             0.003375        0.004660        0.003998
  1935          36             0.003728        0.004619        0.004160
  1935          37             0.003835        0.004167        0.003996
  1935          38             0.003789        0.004273        0.004024
  1935          39             0.004137        0.004673        0.004399
  1935          40             0.004309        0.004753        0.004526
  1935          41             0.004386        0.004967        0.004669
  1935          42             0.004219        0.005445        0.004817
  1935          43             0.004400        0.005657        0.005011
  1935          44             0.004807        0.005824        0.005296
  1935          45             0.004942        0.005742        0.005325
  1935          46             0.005529        0.005983        0.005745
  1935          47             0.006307        0.006690        0.006489
  1935          48             0.006804        0.007151        0.006968
  1935          49             0.007712        0.007486        0.007606
  1935          50             0.007067        0.008047        0.007525
  1935          51             0.006419        0.008654        0.007457
  1935          52             0.007434        0.008897        0.008112
  1935          53             0.008288        0.008823        0.008538
  1935          54             0.009065        0.010176        0.009583
  1935          55             0.009278        0.012253        0.010668
  1935          56             0.009093        0.012507        0.010688
  1935          57             0.011184        0.011714        0.011434
  1935          58             0.012554        0.012764        0.012652
  1935          59             0.012922        0.015456        0.014112
  1935          60             0.013734        0.016965        0.015259
  1935          61             0.014098        0.017951        0.015903
  1935          62             0.016513        0.020337        0.018293
  1935          63             0.018161        0.022242        0.020053
  1935          64             0.020399        0.025374        0.022693
  1935          65             0.023609        0.028364        0.025777
  1935          66             0.023322        0.030711        0.026675
  1935          67             0.026010        0.034961        0.030054
  1935          68             0.030260        0.036087        0.032877
  1935          69             0.031600        0.038550        0.034691
  1935          70             0.036197        0.039582        0.037690
  1935          71             0.039883        0.044831        0.042068
  1935          72             0.041230        0.055007        0.047277
  1935          73             0.045281        0.054191        0.049156
  1935          74             0.054282        0.059192        0.056404
  1935          75             0.064002        0.067448        0.065497
  1935          76             0.070596        0.074141        0.072144
  1935          77             0.076743        0.082689        0.079341
  1935          78             0.083293        0.087182        0.084999
  1935          79             0.090290        0.096401        0.092945
  1935          80             0.100184        0.109708        0.104225
  1935          81             0.112459        0.121904        0.116471
  1935          82             0.120926        0.131801        0.125488
  1935          83             0.131332        0.140020        0.135025
  1935          84             0.144839        0.156537        0.149790
  1935          85             0.165285        0.174451        0.169080
  1935          86             0.183249        0.196049        0.188349
  1935          87             0.196849        0.217326        0.204797
  1935          88             0.223152        0.228139        0.225183
  1935          89             0.246275        0.261596        0.252342
  1935          90             0.258748        0.303302        0.275534
  1935          91             0.285079        0.314255        0.295889
  1935          92             0.306748        0.332293        0.316152
  1935          93             0.299721        0.394206        0.335144
  1935          94             0.338906        0.440625        0.376181
  1935          95             0.315789        0.513834        0.382865
  1935          96             0.348302        0.591195        0.431655
  1935          97             0.409938        0.488599        0.435331
  1935          98             0.650246        0.390533        0.573913
  1935          99             0.912442        0.469565        0.759036
  1935         100             0.666667        0.367347        0.535714
  1935         101             0.494118        0.272727        0.418605
  1935         102             0.461538        0.260870        0.387097
  1935         103             0.352941        1.000000        0.620690
  1935         104             2.000000        6.000000        2.571429
  1935         105             6.000000              .        6.000000
  1935         106                   .              .              .
  1935         107                   .              .              .
  1935         108                   .              .              .
  1935         109                   .              .              .
  1935         110+                  .              .              .
  1936           0             0.036598        0.045877        0.041341
  1936           1             0.006983        0.009221        0.008127
  1936           2             0.002620        0.003552        0.003100
  1936           3             0.001965        0.002451        0.002214
  1936           4             0.001503        0.002019        0.001766
  1936           5             0.001130        0.001499        0.001318
  1936           6             0.001138        0.001646        0.001398
  1936           7             0.001220        0.001516        0.001371
  1936           8             0.000908        0.001215        0.001064
  1936           9             0.000871        0.001479        0.001180
  1936          10             0.001327        0.001318        0.001322
  1936          11             0.001374        0.001128        0.001248
  1936          12             0.001226        0.001295        0.001261
  1936          13             0.001361        0.001490        0.001426
  1936          14             0.001649        0.001776        0.001714
  1936          15             0.001678        0.002000        0.001842
  1936          16             0.001709        0.002071        0.001894
  1936          17             0.001840        0.002451        0.002152
  1936          18             0.002221        0.002688        0.002458
  1936          19             0.002482        0.003080        0.002786
